"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x24742040","x1322236830775824384",2020-10-30 18:00:01,"Xbox","As the console launch grows ever nearer, worry not.

Another episode of This Week on Xbox is here: https://t.co/DllXbZ3CPr https://t.co/FNBWVYm6Mc","Twitter Media Studio",122,,,,FALSE,FALSE,2997,147,,,,,"xbx.lv/3ej0bCs","https://t.co/DllXbZ3CPr","https://xbx.lv/3ej0bCs","http://pbs.twimg.com/media/Ell_vCsU0AAf0Vg.jpg","https://t.co/FNBWVYm6Mc","https://twitter.com/Xbox/status/1322236830775824384/video/1","photo","http://pbs.twimg.com/media/Ell_vCsU0AAf0Vg.jpg","https://t.co/FNBWVYm6Mc","https://twitter.com/Xbox/status/1322236830775824384/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322236830775824384","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322229460607897600",2020-10-30 17:30:43,"Xbox","@Ghosted_Remnant It's a beautiful day for a drive around London.","Sprinklr Publishing",47,"x1322225066080284672","x1181147166","Ghosted_Remnant",FALSE,FALSE,19,0,,,,,,,,,,,,,,,,"x1181147166","Ghosted_Remnant","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322229460607897600","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322229386414731264",2020-10-30 17:30:26,"Xbox","<U+0001F631> The Peckish Rises! <U+0001F631>

Go on a spooky new culinary adventure in Overcooked! All You Can Eat.

Coming soon to Xbox Series X and Xbox Series S. https://t.co/BSdSQbd1HJ","Twitter Web App",139,,,,FALSE,TRUE,0,57,,,,,,,,,,,,,,,,"x3299971","Team17Ltd","en",,,,,,,,,,,,,,,,"x1322206630059102208","<U+0001F631> The Peckish Rises! <U+0001F631>

Go on a spooky new culinary adventure in Overcooked! All You Can Eat.

Coming soon to Xbox Series X and Xbox Series S. https://t.co/BSdSQbd1HJ",2020-10-30 16:00:00,"Twitter Media Studio",809,57,"x3299971","Team17Ltd","Team17",74721,3215,22349,"Wakefield & Nottingham, UK","Developer and games label behind #Worms, The #Escapists, #Overcooked, #Survivalists and loads more! For support with our games: @Team17Help",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322229386414731264","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322227844232204289",2020-10-30 17:24:18,"Xbox","@OMGitsfirefoxx This is so heartwarming.","Sprinklr Publishing",24,"x1322218670601334785","x189735576","OMGitsfirefoxx",FALSE,FALSE,172,2,,,,,,,,,,,,,,,,"x189735576","OMGitsfirefoxx","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322227844232204289","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322226605947822081",2020-10-30 17:19:23,"Xbox","@OceanThot In this house we respect the nekomimi avatar.","Sprinklr Publishing",45,"x1322215878579130374","x1274318371534835712","OceanThot",FALSE,FALSE,485,5,,,,,,,,,,,,,,,,"x1274318371534835712","OceanThot","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322226605947822081","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322223801384476673",2020-10-30 17:08:14,"Xbox","@iamnotafred Gifs you can hear.","Sprinklr Publishing",18,"x1322222241266995201","x1538324036","iamnotafred",FALSE,FALSE,50,0,,,,,,,,,,,,,,,,"x1538324036","iamnotafred","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322223801384476673","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322223334113841153",2020-10-30 17:06:23,"Xbox","@SuperRogeJulian Pretty good. Playing some games, tweeting some memes, and watching some dogs. 

Have fun jumping into Legion!","Sprinklr Publishing",109,"x1322221991433134080","x1041548544308436992","SuperRogeJulian",FALSE,FALSE,135,0,,,,,,,,,,,,,,,,"x1041548544308436992","SuperRogeJulian","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322223334113841153","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322222560805900288",2020-10-30 17:03:18,"Xbox","@GamersUnitedFo1 Just a few nice quality of life improvements. We're glad you're looking forward to having a new one!","Sprinklr Publishing",100,"x1322208345256873985","x1299788497386168320","GamersUnitedFo1",FALSE,FALSE,28,0,,,,,,,,,,,,,,,,"x1299788497386168320","GamersUnitedFo1","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322222560805900288","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322221742882914304",2020-10-30 17:00:03,"Xbox","In technical terms, Ray Tracing is a rendering technique that produces realistic lighting effects.

In Watch Dogs: Legion terms, Ray Tracing makes the sports car you boosted look really cool driving in the rain.

Experience London on Xbox Series X: https://t.co/xecWbUz5ki https://t.co/HpI3uzJCS4","Twitter Web App",272,,,,FALSE,FALSE,3700,285,,,,,"xbx.lv/3kHVLHr","https://t.co/xecWbUz5ki","https://xbx.lv/3kHVLHr","http://pbs.twimg.com/media/Ell1FLwU4AY5fV4.jpg","https://t.co/HpI3uzJCS4","https://twitter.com/Xbox/status/1322221742882914304/photo/1","photo","http://pbs.twimg.com/media/Ell1FLwU4AY5fV4.jpg","https://t.co/HpI3uzJCS4","https://twitter.com/Xbox/status/1322221742882914304/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322221742882914304","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322221460224647168",2020-10-30 16:58:56,"Xbox","@GiselVelTor Hopefully you'll be using a new controller soon!","Sprinklr Publishing",48,"x1322207245703077889","x793993254123536384","GiselVelTor",FALSE,FALSE,11,0,,,,,,,,,,,,,,,,"x793993254123536384","GiselVelTor","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322221460224647168","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322220313715920896",2020-10-30 16:54:23,"Xbox","@MikePitch_XBL Hey, that's awesome! We hope you find something fun to spend it on.","Sprinklr Publishing",67,"x1322207140203941889","x924167810409836545","MikePitch_XBL",FALSE,FALSE,5,0,,,,,,,,,,,,,,,,"x924167810409836545","MikePitch_XBL","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322220313715920896","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322220196292186114",2020-10-30 16:53:55,"Xbox","@CopperBullet2 We wouldn't make a fridge that couldn't handle demands like that.","Sprinklr Publishing",65,"x1322206460927909889","x1285634954605428737","CopperBullet2",FALSE,FALSE,31,0,,,,,,,,,,,,,,,,"x1285634954605428737","CopperBullet2","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322220196292186114","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322217980604932097",2020-10-30 16:45:06,"Xbox","@davnkel1 A definate upgrade! Good luck.","Sprinklr Publishing",30,"x1322205526776840195","x1702369560","davnkel1",FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"x1702369560","davnkel1","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322217980604932097","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322217158923948034",2020-10-30 16:41:50,"Xbox","@Tymon21422054 Someone's going to win it! Good luck to you.","Sprinklr Publishing",44,"x1322204425281298433","x1223293304676155392","Tymon21422054",FALSE,FALSE,21,0,,,,,,,,,,,,,,,,"x1223293304676155392","Tymon21422054","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322217158923948034","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322217063876829184",2020-10-30 16:41:28,"Xbox","@NathanCuss Cold food related dreams, especially.","Sprinklr Publishing",37,"x1322204362685452290","x2422561964","NathanCuss",FALSE,FALSE,12,0,,,,,,,,,,,,,,,,"x2422561964","NathanCuss","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322217063876829184","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322216909249523712",2020-10-30 16:40:51,"Xbox","@hellojude_fit Soon! November is right around the corner.","Sprinklr Publishing",42,"x1322202249729331202","x1057735321021022210","hellojude_fit",FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"x1057735321021022210","hellojude_fit","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322216909249523712","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322216654265323520",2020-10-30 16:39:50,"Xbox","@JaySik13 Never have those things been more perfectly wed.","Sprinklr Publishing",48,"x1322201009448509440","x54982899","JaySik13",FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"x54982899","JaySik13","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322216654265323520","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322215542263074818",2020-10-30 16:35:25,"Xbox","@starwars &lt;(<U+25D5><U+203F><U+25D5>)&gt;
  /&gt;<U+0001F3AE>&lt; \

This is the way.","Sprinklr Publishing",46,"x1322206773923622913","x20106852","starwars",FALSE,FALSE,2871,115,,,,,,,,,,,,,,,,"x20106852","starwars","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322215542263074818","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322212131782221824",2020-10-30 16:21:52,"Xbox","@DOOM <U+0001F3B6> Demon shark, doo doo doo doo doo doo <U+0001F3B6>","Sprinklr Publishing",40,"x1322176430071951360","x113696373","DOOM",FALSE,FALSE,1509,66,,,,,,,,,,,,,,,,"x113696373","DOOM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322212131782221824","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322209224135507968",2020-10-30 16:10:19,"Xbox","@blairherter We’ve got you covered, Margot.","Sprinklr Publishing",30,"x1322203439212888064","x14948898","blairherter",FALSE,FALSE,20,0,,,,,,,,,,,,,,,,"x14948898","blairherter","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322209224135507968","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322208642066796545",2020-10-30 16:08:00,"Xbox","@Tetris_Official Right back at you <U+0001F49A>","Sprinklr Publishing",19,"x1321969588393906178","x287885794","Tetris_Official",FALSE,FALSE,45,1,,,,,,,,,,,,,,,,"x287885794","Tetris_Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322208642066796545","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322206635243130880",2020-10-30 16:00:01,"Xbox","<U+0001D60A><U+0001D636><U+0001D626> <U+0001D635><U+0001D629><U+0001D626> <U+0001D622><U+0001D62F><U+0001D628><U+0001D626><U+0001D62D><U+0001D62A><U+0001D624> <U+0001D624><U+0001D629><U+0001D630><U+0001D62A><U+0001D633>

The new Xbox controllers are almost here.

Here's the link if you need to look at them for a little longer: https://t.co/hT9hdR9gUD https://t.co/kLRfOe9YCA","Twitter Media Studio",154,,,,FALSE,FALSE,6711,454,,,,,"xbx.lv/3kITbRH","https://t.co/hT9hdR9gUD","https://xbx.lv/3kITbRH","http://pbs.twimg.com/media/EllS57iVoAI25n8.png","https://t.co/kLRfOe9YCA","https://twitter.com/Xbox/status/1322206635243130880/video/1","photo","http://pbs.twimg.com/media/EllS57iVoAI25n8.png","https://t.co/kLRfOe9YCA","https://twitter.com/Xbox/status/1322206635243130880/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322206635243130880","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322203360435601408",2020-10-30 15:47:01,"Xbox","@sidkaka9 Hello
Please follow our Official Xbox Support page on Twitter in order to be able to get a Direct Message regarding the issue you are encountering","Sprinklr Publishing",146,"x1321840107846987776","x2539756266","sidkaka9",FALSE,FALSE,4,1,,,,,,,,,,,,,,,,"x2539756266","sidkaka9","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322203360435601408","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1322176939491143686",2020-10-30 14:02:01,"Xbox","If you need an away message during the #XboxLaunchCelebration, follow our lead

https://t.co/hF1QEk4XGg | #PowerYourDreams https://t.co/5XuoCRjYsl","Twitter Web App",122,,,,FALSE,FALSE,5568,256,,,"XboxLaunchCelebration PowerYourDreams",,"xbx.lv/34Gjx0S","https://t.co/hF1QEk4XGg","https://xbx.lv/34Gjx0S","http://pbs.twimg.com/media/EllON6RUYAAcMZI.jpg","https://t.co/5XuoCRjYsl","https://twitter.com/Xbox/status/1322176939491143686/photo/1","photo","http://pbs.twimg.com/media/EllON6RUYAAcMZI.jpg","https://t.co/5XuoCRjYsl","https://twitter.com/Xbox/status/1322176939491143686/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1322176939491143686","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
"x24742040","x1321980135822761990",2020-10-30 01:00:00,"Xbox","And that's no ordinary voice... big shoutout to @Labrinth for helping craft the music that made our dreams a reality https://t.co/l3V01YzMb4","Twitter Web App",116,,,,TRUE,FALSE,3146,141,,,,,"twitter.com/Labrinth/statu…","https://t.co/l3V01YzMb4","https://twitter.com/Labrinth/status/1321813447798067200",,,,,,,,,"x97837399","Labrinth","en","x1321813447798067200","No Ordinary video premiering now <U+0001F98B> Thanks to the beautiful people who helped make it happen <U+0001F64F><U+0001F3FE> https://t.co/GMoPH26Yap https://t.co/oRJLyUyVZZ",2020-10-29 13:57:38,"Twitter Media Studio",2711,307,"x97837399","Labrinth","Labrinth",966679,2231,24323,"London, England","still don't know my name? <U+0001F98B>",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Xbox/status/1321980135822761990","Xbox","Redmond, WA","Dream with us. The latest in Xbox news, updates, and next-gen experiences #PowerYourDreams For support: @XboxSupport","https://t.co/aigkgbMkRg",FALSE,15058819,16572,18372,269314,3289,2009-03-16 18:30:52,TRUE,"https://t.co/aigkgbMkRg","http://Xbox.com",,"https://pbs.twimg.com/profile_banners/24742040/1605369680","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1327642948561879045/ds2b-AzD_normal.jpg"
